#unique_identifier_A	unique_identifier_B	alt_identifier_A	alt_identifier_B	alias_A	alias_B	interaction_detection_method	author	pmid	ncbi_taxid_A	ncbi_taxid_B	interaction_type	source_database	idinteraction_in_source_db	confidence_score	expansion_method	biological_role_A	biological_role_B	exp_role_A	exp_role_B	interactor_type_A	interactor_type_B	xrefs_A	xrefs_B	xrefs_interaction	annotations_A	annotations_B	annotations_interaction	ncbi_taxid_host_organism	parameters_interaction	creation_date	update_date	checksum_A	checksum_B	checksum_interaction	negative	features_A	features_B	stoichiometry_A	stoichiometry_B	participant_identification_method_A	participant_identification_method_B
innatedb:IDBG-38528	innatedb:IDBG-47085	ensembl:ENSG00000062038	ensembl:ENSG00000198561	uniprotkb:CADH3_HUMAN|refseq:NP_001784|uniprotkb:P22223|hgnc:CDH3(display_short)	uniprotkb:CTND1_HUMAN|refseq:NP_001078928|uniprotkb:O60716|refseq:NP_001193814|refseq:NP_001322|refseq:NP_001078929|refseq:NP_001078927|refseq:NP_001078931|refseq:NP_001078932|refseq:NP_001078936|refseq:NP_001193820|refseq:NP_001078934|refseq:NP_001193815|refseq:NP_001078937|refseq:NP_001078935|refseq:NP_001193817|refseq:NP_001193816|refseq:NP_001078933|refseq:NP_001193819|refseq:NP_001193812|refseq:NP_001078938|refseq:NP_001193813|refseq:NP_001193818|refseq:NP_001078930|hgnc:CTNND1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Reynolds et al. (1996)	pubmed:8660921	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115524	lpr:8|hpr:8|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-1873	innatedb:IDBG-47085	ensembl:ENSG00000170558	ensembl:ENSG00000198561	uniprotkb:CADH2_HUMAN|refseq:NP_001783|uniprotkb:P19022|hgnc:CDH2(display_short)	uniprotkb:CTND1_HUMAN|refseq:NP_001078928|uniprotkb:O60716|refseq:NP_001193814|refseq:NP_001322|refseq:NP_001078929|refseq:NP_001078927|refseq:NP_001078931|refseq:NP_001078932|refseq:NP_001078936|refseq:NP_001193820|refseq:NP_001078934|refseq:NP_001193815|refseq:NP_001078937|refseq:NP_001078935|refseq:NP_001193817|refseq:NP_001193816|refseq:NP_001078933|refseq:NP_001193819|refseq:NP_001193812|refseq:NP_001078938|refseq:NP_001193813|refseq:NP_001193818|refseq:NP_001078930|hgnc:CTNND1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Reynolds et al. (1996)	pubmed:8660921	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115525	lpr:8|hpr:8|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-3024	innatedb:IDBG-47085	ensembl:ENSG00000139880	ensembl:ENSG00000198561	uniprotkb:CAD24_HUMAN|uniprotkb:Q86UP0|refseq:NP_071923|refseq:NP_659422|hgnc:CDH24(display_short)	uniprotkb:CTND1_HUMAN|refseq:NP_001078928|uniprotkb:O60716|refseq:NP_001193814|refseq:NP_001322|refseq:NP_001078929|refseq:NP_001078927|refseq:NP_001078931|refseq:NP_001078932|refseq:NP_001078936|refseq:NP_001193820|refseq:NP_001078934|refseq:NP_001193815|refseq:NP_001078937|refseq:NP_001078935|refseq:NP_001193817|refseq:NP_001193816|refseq:NP_001078933|refseq:NP_001193819|refseq:NP_001193812|refseq:NP_001078938|refseq:NP_001193813|refseq:NP_001193818|refseq:NP_001078930|hgnc:CTNND1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Katafiasz et al. (2003)	pubmed:12734196	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115526	lpr:3|hpr:3|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0363"(inferred by author)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-17225	innatedb:IDBG-42125	ensembl:ENSG00000185507	ensembl:ENSG00000125347	uniprotkb:IRF7_HUMAN|uniprotkb:Q92985|refseq:NP_001563|refseq:NP_004022|refseq:NP_004020|hgnc:IRF7(display_short)	uniprotkb:IRF1_HUMAN|refseq:NP_002189|uniprotkb:P10914|hgnc:IRF1(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Liu et al. (2004)	pubmed:14578356	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115527	lpr:4|hpr:4|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-17225	innatedb:IDBG-40906	ensembl:ENSG00000185507	ensembl:ENSG00000170581	uniprotkb:IRF7_HUMAN|uniprotkb:Q92985|refseq:NP_001563|refseq:NP_004022|refseq:NP_004020|hgnc:IRF7(display_short)	refseq:NP_005410|uniprotkb:P52630|uniprotkb:STAT2_HUMAN|refseq:NP_938146|hgnc:STAT2(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Liu et al. (2004)	pubmed:14578356	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115528	lpr:4|hpr:4|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	comment:"The complex of STAT1, STAT2, and IRF9 is also known as ISGF3"	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-17225	innatedb:IDBG-77617	ensembl:ENSG00000185507	ensembl:ENSG00000115415	uniprotkb:IRF7_HUMAN|uniprotkb:Q92985|refseq:NP_001563|refseq:NP_004022|refseq:NP_004020|hgnc:IRF7(display_short)	refseq:NP_009330|uniprotkb:P42224|uniprotkb:STAT1_HUMAN|refseq:NP_644671|hgnc:STAT1(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Liu et al. (2004)	pubmed:14578356	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115528	lpr:4|hpr:4|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	comment:"The complex of STAT1, STAT2, and IRF9 is also known as ISGF3"	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-17225	innatedb:IDBG-236583	ensembl:ENSG00000185507	ensembl:ENSG00000213928	uniprotkb:IRF7_HUMAN|uniprotkb:Q92985|refseq:NP_001563|refseq:NP_004022|refseq:NP_004020|hgnc:IRF7(display_short)	uniprotkb:IRF9_HUMAN|refseq:NP_006075|uniprotkb:Q00978|hgnc:IRF9(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Liu et al. (2004)	pubmed:14578356	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115528	lpr:4|hpr:4|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	comment:"The complex of STAT1, STAT2, and IRF9 is also known as ISGF3"	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-172251	innatedb:IDBG-197327	ensembl:ENSMUSG00000018899	ensembl:ENSMUSG00000032487	uniprotkb:IRF1_MOUSE|refseq:NP_001152868|uniprotkb:P15314|refseq:NP_001152865|refseq:NP_032416|mgi:Irf1(display_short)	refseq:NP_035328|uniprotkb:PGH2_MOUSE|uniprotkb:Q05769|mgi:Ptgs2(display_short)	psi-mi:"MI:0004"(affinity chromatography technology)	Blanco et al. (2000)	pubmed:10859338	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115529	lpr:8|hpr:8|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:10090	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	-
innatedb:IDBG-172251	innatedb:IDBG-197327	ensembl:ENSMUSG00000018899	ensembl:ENSMUSG00000032487	uniprotkb:IRF1_MOUSE|refseq:NP_001152868|uniprotkb:P15314|refseq:NP_001152865|refseq:NP_032416|mgi:Irf1(display_short)	refseq:NP_035328|uniprotkb:PGH2_MOUSE|uniprotkb:Q05769|mgi:Ptgs2(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Blanco et al. (2000)	pubmed:10859338 	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115530	lpr:0|hpr:0|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:10090	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0833"(autoradiography)
innatedb:IDBG-154369	innatedb:IDBG-197327	ensembl:ENSMUSG00000031627	ensembl:ENSMUSG00000032487	uniprotkb:IRF2_MOUSE|refseq:NP_032417|uniprotkb:P23906|mgi:Irf2(display_short)	refseq:NP_035328|uniprotkb:PGH2_MOUSE|uniprotkb:Q05769|mgi:Ptgs2(display_short)	psi-mi:"MI:0004"(affinity chromatography technology)	Blanco et al. (2000)	pubmed:10859338	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115531	lpr:8|hpr:8|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:10090	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	-
innatedb:IDBG-154369	innatedb:IDBG-197327	ensembl:ENSMUSG00000031627	ensembl:ENSMUSG00000032487	uniprotkb:IRF2_MOUSE|refseq:NP_032417|uniprotkb:P23906|mgi:Irf2(display_short)	refseq:NP_035328|uniprotkb:PGH2_MOUSE|uniprotkb:Q05769|mgi:Ptgs2(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Blanco et al. (2000)	pubmed:10859338 	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115532	lpr:0|hpr:0|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:10090	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0833"(autoradiography)
innatedb:IDBG-42125	innatedb:IDBG-42701	ensembl:ENSG00000125347	ensembl:ENSG00000113520	uniprotkb:IRF1_HUMAN|refseq:NP_002189|uniprotkb:P10914|hgnc:IRF1(display_short)	uniprotkb:IL4_HUMAN|refseq:NP_000580|uniprotkb:P05112|refseq:NP_758858|hgnc:IL4(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Elser et al. (2002)	pubmed:12479817	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115535	lpr:20|hpr:20|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:9606	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0833"(autoradiography)
innatedb:IDBG-42125	innatedb:IDBG-42701	ensembl:ENSG00000125347	ensembl:ENSG00000113520	uniprotkb:IRF1_HUMAN|refseq:NP_002189|uniprotkb:P10914|hgnc:IRF1(display_short)	uniprotkb:IL4_HUMAN|refseq:NP_000580|uniprotkb:P05112|refseq:NP_758858|hgnc:IL4(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Elser et al. (2002)	pubmed:12479817 	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115536	lpr:0|hpr:0|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:9606	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0088"(primer specific pcr)
innatedb:IDBG-42125	innatedb:IDBG-42701	ensembl:ENSG00000125347	ensembl:ENSG00000113520	uniprotkb:IRF1_HUMAN|refseq:NP_002189|uniprotkb:P10914|hgnc:IRF1(display_short)	uniprotkb:IL4_HUMAN|refseq:NP_000580|uniprotkb:P05112|refseq:NP_758858|hgnc:IL4(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Elser et al. (2002)	pubmed:12479817 	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115537	lpr:0|hpr:0|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:9606	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0088"(primer specific pcr)
innatedb:IDBG-42701	innatedb:IDBG-46310	ensembl:ENSG00000113520	ensembl:ENSG00000168310	uniprotkb:IL4_HUMAN|refseq:NP_000580|uniprotkb:P05112|refseq:NP_758858|hgnc:IL4(display_short)	uniprotkb:IRF2_HUMAN|refseq:NP_002190|uniprotkb:P14316|hgnc:IRF2(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Elser et al. (2002)	pubmed:12479817	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115538	lpr:20|hpr:20|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-42701	innatedb:IDBG-46310	ensembl:ENSG00000113520	ensembl:ENSG00000168310	uniprotkb:IL4_HUMAN|refseq:NP_000580|uniprotkb:P05112|refseq:NP_758858|hgnc:IL4(display_short)	uniprotkb:IRF2_HUMAN|refseq:NP_002190|uniprotkb:P14316|hgnc:IRF2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Elser et al. (2002)	pubmed:12479817 	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115539	lpr:0|hpr:0|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0088"(primer specific pcr)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-42701	innatedb:IDBG-46310	ensembl:ENSG00000113520	ensembl:ENSG00000168310	uniprotkb:IL4_HUMAN|refseq:NP_000580|uniprotkb:P05112|refseq:NP_758858|hgnc:IL4(display_short)	uniprotkb:IRF2_HUMAN|refseq:NP_002190|uniprotkb:P14316|hgnc:IRF2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Elser et al. (2002)	pubmed:12479817 	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115540	lpr:0|hpr:0|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2009/07/26	2009/07/26	-	-	-	false	-	-	-	-	psi-mi:"MI:0088"(primer specific pcr)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-47279	innatedb:IDBG-209781	ensembl:ENSG00000115904	ensembl:ENSMUSG00000063065	uniprotkb:Q07889|uniprotkb:SOS1_HUMAN|refseq:NP_005624|hgnc:SOS1(display_short)	uniprotkb:MK03_MOUSE|refseq:NP_036082|uniprotkb:Q63844|mgi:Mapk3(display_short)	psi-mi:"MI:0424"(protein kinase assay)	Porfiri et al. (1996)	pubmed:8621459	taxid:9606(Human)	taxid:10090(Mouse)	psi-mi:"MI:0217"(phosphorylation reaction)	MI:0974(innatedb)	innatedb:IDB-115543	lpr:2|hpr:2|np:1|	-	psi-mi:"MI:0502"(enzyme target)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9479	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0396"(predetermined participant)
innatedb:IDBG-47279	innatedb:IDBG-209781	ensembl:ENSG00000115904	ensembl:ENSMUSG00000063065	uniprotkb:Q07889|uniprotkb:SOS1_HUMAN|refseq:NP_005624|hgnc:SOS1(display_short)	uniprotkb:MK03_MOUSE|refseq:NP_036082|uniprotkb:Q63844|mgi:Mapk3(display_short)	psi-mi:"MI:0424"(protein kinase assay)	Porfiri et al. (1996)	pubmed:8621459	taxid:9606(Human)	taxid:10090(Mouse)	psi-mi:"MI:0217"(phosphorylation reaction)	MI:0974(innatedb)	innatedb:IDB-115544	lpr:2|hpr:2|np:1|	-	psi-mi:"MI:0502"(enzyme target)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:0	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0433"(partial identification of protein sequence)	psi-mi:"MI:0396"(predetermined participant)
innatedb:IDBG-42125	innatedb:IDBG-96852	ensembl:ENSG00000125347	ensembl:ENSG00000118513	uniprotkb:IRF1_HUMAN|refseq:NP_002189|uniprotkb:P10914|hgnc:IRF1(display_short)	uniprotkb:MYB_HUMAN|refseq:NP_005366|uniprotkb:P10242|refseq:NP_001123645|refseq:NP_001123644|refseq:NP_001155129|refseq:NP_001155131|refseq:NP_001155132|refseq:NP_001155128|refseq:NP_001155130|hgnc:MYB(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Manzella et al. (2000)	pubmed:10739671	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115545	lpr:2|hpr:2|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0833"(autoradiography)
innatedb:IDBG-46310	innatedb:IDBG-96852	ensembl:ENSG00000168310	ensembl:ENSG00000118513	uniprotkb:IRF2_HUMAN|refseq:NP_002190|uniprotkb:P14316|hgnc:IRF2(display_short)	uniprotkb:MYB_HUMAN|refseq:NP_005366|uniprotkb:P10242|refseq:NP_001123645|refseq:NP_001123644|refseq:NP_001155129|refseq:NP_001155131|refseq:NP_001155132|refseq:NP_001155128|refseq:NP_001155130|hgnc:MYB(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Manzella et al. (2000)	pubmed:10739671	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115546	lpr:2|hpr:2|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0319"(deoxyribonucleic acid)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0833"(autoradiography)
innatedb:IDBG-14377	innatedb:IDBG-42125	ensembl:ENSG00000179583	ensembl:ENSG00000125347	uniprotkb:C2TA_HUMAN|refseq:NP_000237|uniprotkb:P33076|refseq:NP_001273332|refseq:NP_001273331|hgnc:CIITA(display_short)	uniprotkb:IRF1_HUMAN|refseq:NP_002189|uniprotkb:P10914|hgnc:IRF1(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Xi et al. (2003)	pubmed:12493643	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115548	lpr:4|hpr:4|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:0	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-14377	innatedb:IDBG-46310	ensembl:ENSG00000179583	ensembl:ENSG00000168310	uniprotkb:C2TA_HUMAN|refseq:NP_000237|uniprotkb:P33076|refseq:NP_001273332|refseq:NP_001273331|hgnc:CIITA(display_short)	uniprotkb:IRF2_HUMAN|refseq:NP_002190|uniprotkb:P14316|hgnc:IRF2(display_short)	psi-mi:"MI:0412"(electrophoretic mobility supershift assay)	Xi et al. (2003)	pubmed:12493643	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115549	lpr:4|hpr:4|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:0	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0833"(autoradiography)	psi-mi:"MI:0421"(identification by antibody)
innatedb:IDBG-2147	innatedb:IDBG-30204	ensembl:ENSG00000100030	ensembl:ENSG00000140575	uniprotkb:MK01_HUMAN|refseq:NP_002736|uniprotkb:P28482|refseq:NP_620407|hgnc:MAPK1(display_short)	uniprotkb:IQGA1_HUMAN|refseq:NP_003861|uniprotkb:P46940|hgnc:IQGAP1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Bourguignon et al. (2005)	pubmed:15655247	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-115550	lpr:9|hpr:9|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/12	2010/03/12	-	-	-	false	-	-	-	-	psi-mi:"MI:0086"(polyclonal antibody western blot)	psi-mi:"MI:0086"(polyclonal antibody western blot)
